,Country,ISO3,Year,frac_trns_fuelmix_rail_freight_electricity
4253,Madagascar,MDG,2048,0.0
4254,Madagascar,MDG,2049,0.0
4255,Madagascar,MDG,2050,0.0
4256,Maldives,MDV,2023,0.0
4257,Maldives,MDV,2024,0.0
4258,Maldives,MDV,2025,0.0
4259,Maldives,MDV,2026,0.0
4260,Maldives,MDV,2027,0.0
4261,Maldives,MDV,2028,0.0
4262,Maldives,MDV,2029,0.0
4263,Maldives,MDV,2030,0.0
4264,Maldives,MDV,2031,0.0
4265,Maldives,MDV,2032,0.0
4266,Maldives,MDV,2033,0.0
4267,Maldives,MDV,2034,0.0
4268,Maldives,MDV,2035,0.0
4269,Maldives,MDV,2036,0.0
4270,Maldives,MDV,2037,0.0
4271,Maldives,MDV,2038,0.0
4272,Maldives,MDV,2039,0.0
4273,Maldives,MDV,2040,0.0
4274,Maldives,MDV,2041,0.0
4275,Maldives,MDV,2042,0.0
4276,Maldives,MDV,2043,0.0
4277,Maldives,MDV,2044,0.0
4278,Maldives,MDV,2045,0.0
4279,Maldives,MDV,2046,0.0
4280,Maldives,MDV,2047,0.0
4281,Maldives,MDV,2048,0.0
4282,Maldives,MDV,2049,0.0
4283,Maldives,MDV,2050,0.0
4284,Middle East & North Africa,MEA,2023,0.0
4285,Middle East & North Africa,MEA,2024,0.0
4286,Middle East & North Africa,MEA,2025,0.0
4287,Middle East & North Africa,MEA,2026,0.0
4288,Middle East & North Africa,MEA,2027,0.0
4289,Middle East & North Africa,MEA,2028,0.0
4290,Middle East & North Africa,MEA,2029,0.0
4291,Middle East & North Africa,MEA,2030,0.0
4292,Middle East & North Africa,MEA,2031,0.0
4293,Middle East & North Africa,MEA,2032,0.0
4294,Middle East & North Africa,MEA,2033,0.0
4295,Middle East & North Africa,MEA,2034,0.0
4296,Middle East & North Africa,MEA,2035,0.0
4297,Middle East & North Africa,MEA,2036,0.0
4298,Middle East & North Africa,MEA,2037,0.0
4299,Middle East & North Africa,MEA,2038,0.0
4300,Middle East & North Africa,MEA,2039,0.0
4301,Middle East & North Africa,MEA,2040,0.0
4302,Middle East & North Africa,MEA,2041,0.0
4303,Middle East & North Africa,MEA,2042,0.0
4304,Middle East & North Africa,MEA,2043,0.0
4305,Middle East & North Africa,MEA,2044,0.0
4306,Middle East & North Africa,MEA,2045,0.0
4307,Middle East & North Africa,MEA,2046,0.0
4308,Middle East & North Africa,MEA,2047,0.0
4309,Middle East & North Africa,MEA,2048,0.0
4310,Middle East & North Africa,MEA,2049,0.0
4311,Middle East & North Africa,MEA,2050,0.0
4312,Mexico,MEX,2023,0.0
4313,Mexico,MEX,2024,0.0
4314,Mexico,MEX,2025,0.0
4315,Mexico,MEX,2026,0.0
4316,Mexico,MEX,2027,0.0
4317,Mexico,MEX,2028,0.0
4318,Mexico,MEX,2029,0.0
4319,Mexico,MEX,2030,0.0
4320,Mexico,MEX,2031,0.0
4321,Mexico,MEX,2032,0.0
4322,Mexico,MEX,2033,0.0
4323,Mexico,MEX,2034,0.0
4324,Mexico,MEX,2035,0.0
4325,Mexico,MEX,2036,0.0
4326,Mexico,MEX,2037,0.0
4327,Mexico,MEX,2038,0.0
4328,Mexico,MEX,2039,0.0
4329,Mexico,MEX,2040,0.0
4330,Mexico,MEX,2041,0.0
4331,Mexico,MEX,2042,0.0
4332,Mexico,MEX,2043,0.0
4333,Mexico,MEX,2044,0.0
4334,Mexico,MEX,2045,0.0
4335,Mexico,MEX,2046,0.0
4336,Mexico,MEX,2047,0.0
4337,Mexico,MEX,2048,0.0
4338,Mexico,MEX,2049,0.0
4339,Mexico,MEX,2050,0.0
4340,Marshall Islands,MHL,2023,0.0
4341,Marshall Islands,MHL,2024,0.0
4342,Marshall Islands,MHL,2025,0.0
4343,Marshall Islands,MHL,2026,0.0
4344,Marshall Islands,MHL,2027,0.0
4345,Marshall Islands,MHL,2028,0.0
4346,Marshall Islands,MHL,2029,0.0
4347,Marshall Islands,MHL,2030,0.0
4348,Marshall Islands,MHL,2031,0.0
4349,Marshall Islands,MHL,2032,0.0
4350,Marshall Islands,MHL,2033,0.0
4351,Marshall Islands,MHL,2034,0.0
4352,Marshall Islands,MHL,2035,0.0
4353,Marshall Islands,MHL,2036,0.0
4354,Marshall Islands,MHL,2037,0.0
4355,Marshall Islands,MHL,2038,0.0
4356,Marshall Islands,MHL,2039,0.0
4357,Marshall Islands,MHL,2040,0.0
4358,Marshall Islands,MHL,2041,0.0
4359,Marshall Islands,MHL,2042,0.0
4360,Marshall Islands,MHL,2043,0.0
4361,Marshall Islands,MHL,2044,0.0
4362,Marshall Islands,MHL,2045,0.0
4363,Marshall Islands,MHL,2046,0.0
4364,Marshall Islands,MHL,2047,0.0
4365,Marshall Islands,MHL,2048,0.0
4366,Marshall Islands,MHL,2049,0.0
4367,Marshall Islands,MHL,2050,0.0
4368,Middle income,MIC,2023,0.0
4369,Middle income,MIC,2024,0.0
4370,Middle income,MIC,2025,0.0
4371,Middle income,MIC,2026,0.0
4372,Middle income,MIC,2027,0.0
4373,Middle income,MIC,2028,0.0
4374,Middle income,MIC,2029,0.0
4375,Middle income,MIC,2030,0.0
4376,Middle income,MIC,2031,0.0
4377,Middle income,MIC,2032,0.0
4378,Middle income,MIC,2033,0.0
4379,Middle income,MIC,2034,0.0
4380,Middle income,MIC,2035,0.0
4381,Middle income,MIC,2036,0.0
4382,Middle income,MIC,2037,0.0
4383,Middle income,MIC,2038,0.0
4384,Middle income,MIC,2039,0.0
4385,Middle income,MIC,2040,0.0
4386,Middle income,MIC,2041,0.0
4387,Middle income,MIC,2042,0.0
4388,Middle income,MIC,2043,0.0
4389,Middle income,MIC,2044,0.0
4390,Middle income,MIC,2045,0.0
4391,Middle income,MIC,2046,0.0
4392,Middle income,MIC,2047,0.0
4393,Middle income,MIC,2048,0.0
4394,Middle income,MIC,2049,0.0
4395,Middle income,MIC,2050,0.0
4396,North Macedonia,MKD,2023,0.0
4397,North Macedonia,MKD,2024,0.0
4398,North Macedonia,MKD,2025,0.0
4399,North Macedonia,MKD,2026,0.0
4400,North Macedonia,MKD,2027,0.0
4401,North Macedonia,MKD,2028,0.0
4402,North Macedonia,MKD,2029,0.0
4403,North Macedonia,MKD,2030,0.0
4404,North Macedonia,MKD,2031,0.0
4405,North Macedonia,MKD,2032,0.0
4406,North Macedonia,MKD,2033,0.0
4407,North Macedonia,MKD,2034,0.0
4408,North Macedonia,MKD,2035,0.0
4409,North Macedonia,MKD,2036,0.0
4410,North Macedonia,MKD,2037,0.0
4411,North Macedonia,MKD,2038,0.0
4412,North Macedonia,MKD,2039,0.0
4413,North Macedonia,MKD,2040,0.0
4414,North Macedonia,MKD,2041,0.0
4415,North Macedonia,MKD,2042,0.0
4416,North Macedonia,MKD,2043,0.0
4417,North Macedonia,MKD,2044,0.0
4418,North Macedonia,MKD,2045,0.0
4419,North Macedonia,MKD,2046,0.0
4420,North Macedonia,MKD,2047,0.0
4421,North Macedonia,MKD,2048,0.0
4422,North Macedonia,MKD,2049,0.0
4423,North Macedonia,MKD,2050,0.0
4424,Mali,MLI,2023,0.0
4425,Mali,MLI,2024,0.0
4426,Mali,MLI,2025,0.0
4427,Mali,MLI,2026,0.0
4428,Mali,MLI,2027,0.0
4429,Mali,MLI,2028,0.0
4430,Mali,MLI,2029,0.0
4431,Mali,MLI,2030,0.0
4432,Mali,MLI,2031,0.0
4433,Mali,MLI,2032,0.0
4434,Mali,MLI,2033,0.0
4435,Mali,MLI,2034,0.0
4436,Mali,MLI,2035,0.0
4437,Mali,MLI,2036,0.0
4438,Mali,MLI,2037,0.0
4439,Mali,MLI,2038,0.0
4440,Mali,MLI,2039,0.0
4441,Mali,MLI,2040,0.0
4442,Mali,MLI,2041,0.0
4443,Mali,MLI,2042,0.0
4444,Mali,MLI,2043,0.0
4445,Mali,MLI,2044,0.0
4446,Mali,MLI,2045,0.0
4447,Mali,MLI,2046,0.0
4448,Mali,MLI,2047,0.0
4449,Mali,MLI,2048,0.0
4450,Mali,MLI,2049,0.0
4451,Mali,MLI,2050,0.0
4452,Malta,MLT,2023,0.0
4453,Malta,MLT,2024,0.0
4454,Malta,MLT,2025,0.0
4455,Malta,MLT,2026,0.0
4456,Malta,MLT,2027,0.0
4457,Malta,MLT,2028,0.0
4458,Malta,MLT,2029,0.0
4459,Malta,MLT,2030,0.0
4460,Malta,MLT,2031,0.0
4461,Malta,MLT,2032,0.0
4462,Malta,MLT,2033,0.0
4463,Malta,MLT,2034,0.0
4464,Malta,MLT,2035,0.0
4465,Malta,MLT,2036,0.0
4466,Malta,MLT,2037,0.0
4467,Malta,MLT,2038,0.0
4468,Malta,MLT,2039,0.0
4469,Malta,MLT,2040,0.0
4470,Malta,MLT,2041,0.0
4471,Malta,MLT,2042,0.0
4472,Malta,MLT,2043,0.0
4473,Malta,MLT,2044,0.0
4474,Malta,MLT,2045,0.0
4475,Malta,MLT,2046,0.0
4476,Malta,MLT,2047,0.0
4477,Malta,MLT,2048,0.0
4478,Malta,MLT,2049,0.0
4479,Malta,MLT,2050,0.0
4480,Myanmar,MMR,2023,0.0
4481,Myanmar,MMR,2024,0.0
4482,Myanmar,MMR,2025,0.0
4483,Myanmar,MMR,2026,0.0
4484,Myanmar,MMR,2027,0.0
4485,Myanmar,MMR,2028,0.0
4486,Myanmar,MMR,2029,0.0
4487,Myanmar,MMR,2030,0.0
4488,Myanmar,MMR,2031,0.0
4489,Myanmar,MMR,2032,0.0
4490,Myanmar,MMR,2033,0.0
4491,Myanmar,MMR,2034,0.0
4492,Myanmar,MMR,2035,0.0
4493,Myanmar,MMR,2036,0.0
4494,Myanmar,MMR,2037,0.0
4495,Myanmar,MMR,2038,0.0
4496,Myanmar,MMR,2039,0.0
4497,Myanmar,MMR,2040,0.0
4498,Myanmar,MMR,2041,0.0
4499,Myanmar,MMR,2042,0.0
4500,Myanmar,MMR,2043,0.0
4501,Myanmar,MMR,2044,0.0
4502,Myanmar,MMR,2045,0.0
4503,Myanmar,MMR,2046,0.0
4504,Myanmar,MMR,2047,0.0
4505,Myanmar,MMR,2048,0.0
4506,Myanmar,MMR,2049,0.0
4507,Myanmar,MMR,2050,0.0
4508,Middle East & North Africa (excluding high income),MNA,2023,0.0
4509,Middle East & North Africa (excluding high income),MNA,2024,0.0
4510,Middle East & North Africa (excluding high income),MNA,2025,0.0
4511,Middle East & North Africa (excluding high income),MNA,2026,0.0
4512,Middle East & North Africa (excluding high income),MNA,2027,0.0
4513,Middle East & North Africa (excluding high income),MNA,2028,0.0
4514,Middle East & North Africa (excluding high income),MNA,2029,0.0
4515,Middle East & North Africa (excluding high income),MNA,2030,0.0
4516,Middle East & North Africa (excluding high income),MNA,2031,0.0
4517,Middle East & North Africa (excluding high income),MNA,2032,0.0
4518,Middle East & North Africa (excluding high income),MNA,2033,0.0
4519,Middle East & North Africa (excluding high income),MNA,2034,0.0
4520,Middle East & North Africa (excluding high income),MNA,2035,0.0
4521,Middle East & North Africa (excluding high income),MNA,2036,0.0
4522,Middle East & North Africa (excluding high income),MNA,2037,0.0
4523,Middle East & North Africa (excluding high income),MNA,2038,0.0
4524,Middle East & North Africa (excluding high income),MNA,2039,0.0
4525,Middle East & North Africa (excluding high income),MNA,2040,0.0
4526,Middle East & North Africa (excluding high income),MNA,2041,0.0
4527,Middle East & North Africa (excluding high income),MNA,2042,0.0
4528,Middle East & North Africa (excluding high income),MNA,2043,0.0
4529,Middle East & North Africa (excluding high income),MNA,2044,0.0
4530,Middle East & North Africa (excluding high income),MNA,2045,0.0
4531,Middle East & North Africa (excluding high income),MNA,2046,0.0
4532,Middle East & North Africa (excluding high income),MNA,2047,0.0
4533,Middle East & North Africa (excluding high income),MNA,2048,0.0
4534,Middle East & North Africa (excluding high income),MNA,2049,0.0
4535,Middle East & North Africa (excluding high income),MNA,2050,0.0
4536,Montenegro,MNE,2023,0.0
4537,Montenegro,MNE,2024,0.0
4538,Montenegro,MNE,2025,0.0
4539,Montenegro,MNE,2026,0.0
4540,Montenegro,MNE,2027,0.0
4541,Montenegro,MNE,2028,0.0
4542,Montenegro,MNE,2029,0.0
4543,Montenegro,MNE,2030,0.0
4544,Montenegro,MNE,2031,0.0
4545,Montenegro,MNE,2032,0.0
4546,Montenegro,MNE,2033,0.0
4547,Montenegro,MNE,2034,0.0
4548,Montenegro,MNE,2035,0.0
4549,Montenegro,MNE,2036,0.0
4550,Montenegro,MNE,2037,0.0
4551,Montenegro,MNE,2038,0.0
4552,Montenegro,MNE,2039,0.0
4553,Montenegro,MNE,2040,0.0
4554,Montenegro,MNE,2041,0.0
4555,Montenegro,MNE,2042,0.0
4556,Montenegro,MNE,2043,0.0
4557,Montenegro,MNE,2044,0.0
4558,Montenegro,MNE,2045,0.0
4559,Montenegro,MNE,2046,0.0
4560,Montenegro,MNE,2047,0.0
4561,Montenegro,MNE,2048,0.0
4562,Montenegro,MNE,2049,0.0
4563,Montenegro,MNE,2050,0.0
4564,Mongolia,MNG,2023,0.0
4565,Mongolia,MNG,2024,0.0
4566,Mongolia,MNG,2025,0.0
4567,Mongolia,MNG,2026,0.0
4568,Mongolia,MNG,2027,0.0
4569,Mongolia,MNG,2028,0.0
4570,Mongolia,MNG,2029,0.0
4571,Mongolia,MNG,2030,0.0
4572,Mongolia,MNG,2031,0.0
4573,Mongolia,MNG,2032,0.0
4574,Mongolia,MNG,2033,0.0
4575,Mongolia,MNG,2034,0.0
4576,Mongolia,MNG,2035,0.0
4577,Mongolia,MNG,2036,0.0
4578,Mongolia,MNG,2037,0.0
4579,Mongolia,MNG,2038,0.0
4580,Mongolia,MNG,2039,0.0
4581,Mongolia,MNG,2040,0.0
4582,Mongolia,MNG,2041,0.0
4583,Mongolia,MNG,2042,0.0
4584,Mongolia,MNG,2043,0.0
4585,Mongolia,MNG,2044,0.0
4586,Mongolia,MNG,2045,0.0
4587,Mongolia,MNG,2046,0.0
4588,Mongolia,MNG,2047,0.0
4589,Mongolia,MNG,2048,0.0
4590,Mongolia,MNG,2049,0.0
4591,Mongolia,MNG,2050,0.0
4592,Northern Mariana Islands,MNP,2023,0.0
4593,Northern Mariana Islands,MNP,2024,0.0
4594,Northern Mariana Islands,MNP,2025,0.0
4595,Northern Mariana Islands,MNP,2026,0.0
4596,Northern Mariana Islands,MNP,2027,0.0
4597,Northern Mariana Islands,MNP,2028,0.0
4598,Northern Mariana Islands,MNP,2029,0.0
4599,Northern Mariana Islands,MNP,2030,0.0
4600,Northern Mariana Islands,MNP,2031,0.0
4601,Northern Mariana Islands,MNP,2032,0.0
4602,Northern Mariana Islands,MNP,2033,0.0
4603,Northern Mariana Islands,MNP,2034,0.0
4604,Northern Mariana Islands,MNP,2035,0.0
4605,Northern Mariana Islands,MNP,2036,0.0
4606,Northern Mariana Islands,MNP,2037,0.0
4607,Northern Mariana Islands,MNP,2038,0.0
4608,Northern Mariana Islands,MNP,2039,0.0
4609,Northern Mariana Islands,MNP,2040,0.0
4610,Northern Mariana Islands,MNP,2041,0.0
4611,Northern Mariana Islands,MNP,2042,0.0
4612,Northern Mariana Islands,MNP,2043,0.0
4613,Northern Mariana Islands,MNP,2044,0.0
4614,Northern Mariana Islands,MNP,2045,0.0
4615,Northern Mariana Islands,MNP,2046,0.0
4616,Northern Mariana Islands,MNP,2047,0.0
4617,Northern Mariana Islands,MNP,2048,0.0
4618,Northern Mariana Islands,MNP,2049,0.0
4619,Northern Mariana Islands,MNP,2050,0.0
4620,Mozambique,MOZ,2023,0.0
4621,Mozambique,MOZ,2024,0.0
4622,Mozambique,MOZ,2025,0.0
4623,Mozambique,MOZ,2026,0.0
4624,Mozambique,MOZ,2027,0.0
4625,Mozambique,MOZ,2028,0.0
4626,Mozambique,MOZ,2029,0.0
4627,Mozambique,MOZ,2030,0.0
4628,Mozambique,MOZ,2031,0.0
4629,Mozambique,MOZ,2032,0.0
4630,Mozambique,MOZ,2033,0.0
4631,Mozambique,MOZ,2034,0.0
4632,Mozambique,MOZ,2035,0.0
4633,Mozambique,MOZ,2036,0.0
4634,Mozambique,MOZ,2037,0.0
4635,Mozambique,MOZ,2038,0.0
4636,Mozambique,MOZ,2039,0.0
4637,Mozambique,MOZ,2040,0.0
4638,Mozambique,MOZ,2041,0.0
4639,Mozambique,MOZ,2042,0.0
4640,Mozambique,MOZ,2043,0.0
4641,Mozambique,MOZ,2044,0.0
4642,Mozambique,MOZ,2045,0.0
4643,Mozambique,MOZ,2046,0.0
4644,Mozambique,MOZ,2047,0.0
4645,Mozambique,MOZ,2048,0.0
4646,Mozambique,MOZ,2049,0.0
4647,Mozambique,MOZ,2050,0.0
4648,Mauritania,MRT,2023,0.0
4649,Mauritania,MRT,2024,0.0
4650,Mauritania,MRT,2025,0.0
4651,Mauritania,MRT,2026,0.0
4652,Mauritania,MRT,2027,0.0
4653,Mauritania,MRT,2028,0.0
4654,Mauritania,MRT,2029,0.0
4655,Mauritania,MRT,2030,0.0
4656,Mauritania,MRT,2031,0.0
4657,Mauritania,MRT,2032,0.0
4658,Mauritania,MRT,2033,0.0
4659,Mauritania,MRT,2034,0.0
4660,Mauritania,MRT,2035,0.0
4661,Mauritania,MRT,2036,0.0
4662,Mauritania,MRT,2037,0.0
4663,Mauritania,MRT,2038,0.0
4664,Mauritania,MRT,2039,0.0
4665,Mauritania,MRT,2040,0.0
4666,Mauritania,MRT,2041,0.0
4667,Mauritania,MRT,2042,0.0
4668,Mauritania,MRT,2043,0.0
4669,Mauritania,MRT,2044,0.0
4670,Mauritania,MRT,2045,0.0
4671,Mauritania,MRT,2046,0.0
4672,Mauritania,MRT,2047,0.0
4673,Mauritania,MRT,2048,0.0
4674,Mauritania,MRT,2049,0.0
4675,Mauritania,MRT,2050,0.0
4676,Mauritius,MUS,2023,0.0
4677,Mauritius,MUS,2024,0.0
4678,Mauritius,MUS,2025,0.0
4679,Mauritius,MUS,2026,0.0
4680,Mauritius,MUS,2027,0.0
4681,Mauritius,MUS,2028,0.0
4682,Mauritius,MUS,2029,0.0
4683,Mauritius,MUS,2030,0.0
4684,Mauritius,MUS,2031,0.0
4685,Mauritius,MUS,2032,0.0
4686,Mauritius,MUS,2033,0.0
4687,Mauritius,MUS,2034,0.0
4688,Mauritius,MUS,2035,0.0
4689,Mauritius,MUS,2036,0.0
4690,Mauritius,MUS,2037,0.0
4691,Mauritius,MUS,2038,0.0
4692,Mauritius,MUS,2039,0.0
4693,Mauritius,MUS,2040,0.0
4694,Mauritius,MUS,2041,0.0
4695,Mauritius,MUS,2042,0.0
4696,Mauritius,MUS,2043,0.0
4697,Mauritius,MUS,2044,0.0
4698,Mauritius,MUS,2045,0.0
4699,Mauritius,MUS,2046,0.0
4700,Mauritius,MUS,2047,0.0
4701,Mauritius,MUS,2048,0.0
4702,Mauritius,MUS,2049,0.0
4703,Mauritius,MUS,2050,0.0
4704,Malawi,MWI,2023,0.0
4705,Malawi,MWI,2024,0.0
4706,Malawi,MWI,2025,0.0
4707,Malawi,MWI,2026,0.0
4708,Malawi,MWI,2027,0.0
4709,Malawi,MWI,2028,0.0
4710,Malawi,MWI,2029,0.0
4711,Malawi,MWI,2030,0.0
4712,Malawi,MWI,2031,0.0
4713,Malawi,MWI,2032,0.0
4714,Malawi,MWI,2033,0.0
4715,Malawi,MWI,2034,0.0
4716,Malawi,MWI,2035,0.0
4717,Malawi,MWI,2036,0.0
4718,Malawi,MWI,2037,0.0
4719,Malawi,MWI,2038,0.0
4720,Malawi,MWI,2039,0.0
4721,Malawi,MWI,2040,0.0
4722,Malawi,MWI,2041,0.0
4723,Malawi,MWI,2042,0.0
4724,Malawi,MWI,2043,0.0
4725,Malawi,MWI,2044,0.0
4726,Malawi,MWI,2045,0.0
4727,Malawi,MWI,2046,0.0
4728,Malawi,MWI,2047,0.0
4729,Malawi,MWI,2048,0.0
4730,Malawi,MWI,2049,0.0
4731,Malawi,MWI,2050,0.0
4732,Malaysia,MYS,2023,0.0
4733,Malaysia,MYS,2024,0.0
4734,Malaysia,MYS,2025,0.0
4735,Malaysia,MYS,2026,0.0
4736,Malaysia,MYS,2027,0.0
4737,Malaysia,MYS,2028,0.0
4738,Malaysia,MYS,2029,0.0
4739,Malaysia,MYS,2030,0.0
4740,Malaysia,MYS,2031,0.0
4741,Malaysia,MYS,2032,0.0
4742,Malaysia,MYS,2033,0.0
4743,Malaysia,MYS,2034,0.0
4744,Malaysia,MYS,2035,0.0
4745,Malaysia,MYS,2036,0.0
4746,Malaysia,MYS,2037,0.0
4747,Malaysia,MYS,2038,0.0
4748,Malaysia,MYS,2039,0.0
4749,Malaysia,MYS,2040,0.0
4750,Malaysia,MYS,2041,0.0
4751,Malaysia,MYS,2042,0.0
4752,Malaysia,MYS,2043,0.0
4753,Malaysia,MYS,2044,0.0
4754,Malaysia,MYS,2045,0.0
4755,Malaysia,MYS,2046,0.0
4756,Malaysia,MYS,2047,0.0
4757,Malaysia,MYS,2048,0.0
4758,Malaysia,MYS,2049,0.0
4759,Malaysia,MYS,2050,0.0
4760,North America,NAC,2023,0.0
4761,North America,NAC,2024,0.0
4762,North America,NAC,2025,0.0
4763,North America,NAC,2026,0.0
4764,North America,NAC,2027,0.0
4765,North America,NAC,2028,0.0
4766,North America,NAC,2029,0.0
4767,North America,NAC,2030,0.0
4768,North America,NAC,2031,0.0
4769,North America,NAC,2032,0.0
4770,North America,NAC,2033,0.0
4771,North America,NAC,2034,0.0
4772,North America,NAC,2035,0.0
4773,North America,NAC,2036,0.0
4774,North America,NAC,2037,0.0
4775,North America,NAC,2038,0.0
4776,North America,NAC,2039,0.0
4777,North America,NAC,2040,0.0
4778,North America,NAC,2041,0.0
4779,North America,NAC,2042,0.0
4780,North America,NAC,2043,0.0
4781,North America,NAC,2044,0.0
4782,North America,NAC,2045,0.0
4783,North America,NAC,2046,0.0
4784,North America,NAC,2047,0.0
4785,North America,NAC,2048,0.0
4786,North America,NAC,2049,0.0
4787,North America,NAC,2050,0.0
4788,Namibia,NAM,2023,0.0
4789,Namibia,NAM,2024,0.0
4790,Namibia,NAM,2025,0.0
4791,Namibia,NAM,2026,0.0
4792,Namibia,NAM,2027,0.0
4793,Namibia,NAM,2028,0.0
4794,Namibia,NAM,2029,0.0
4795,Namibia,NAM,2030,0.0
4796,Namibia,NAM,2031,0.0
4797,Namibia,NAM,2032,0.0
4798,Namibia,NAM,2033,0.0
4799,Namibia,NAM,2034,0.0
4800,Namibia,NAM,2035,0.0
4801,Namibia,NAM,2036,0.0
4802,Namibia,NAM,2037,0.0
4803,Namibia,NAM,2038,0.0
4804,Namibia,NAM,2039,0.0
4805,Namibia,NAM,2040,0.0
4806,Namibia,NAM,2041,0.0
4807,Namibia,NAM,2042,0.0
4808,Namibia,NAM,2043,0.0
4809,Namibia,NAM,2044,0.0
4810,Namibia,NAM,2045,0.0
4811,Namibia,NAM,2046,0.0
4812,Namibia,NAM,2047,0.0
4813,Namibia,NAM,2048,0.0
4814,Namibia,NAM,2049,0.0
4815,Namibia,NAM,2050,0.0
4816,New Caledonia,NCL,2023,0.0
4817,New Caledonia,NCL,2024,0.0
4818,New Caledonia,NCL,2025,0.0
4819,New Caledonia,NCL,2026,0.0
4820,New Caledonia,NCL,2027,0.0
4821,New Caledonia,NCL,2028,0.0
4822,New Caledonia,NCL,2029,0.0
4823,New Caledonia,NCL,2030,0.0
4824,New Caledonia,NCL,2031,0.0
4825,New Caledonia,NCL,2032,0.0
4826,New Caledonia,NCL,2033,0.0
4827,New Caledonia,NCL,2034,0.0
4828,New Caledonia,NCL,2035,0.0
4829,New Caledonia,NCL,2036,0.0
4830,New Caledonia,NCL,2037,0.0
4831,New Caledonia,NCL,2038,0.0
4832,New Caledonia,NCL,2039,0.0
4833,New Caledonia,NCL,2040,0.0
4834,New Caledonia,NCL,2041,0.0
4835,New Caledonia,NCL,2042,0.0
4836,New Caledonia,NCL,2043,0.0
4837,New Caledonia,NCL,2044,0.0
4838,New Caledonia,NCL,2045,0.0
4839,New Caledonia,NCL,2046,0.0
4840,New Caledonia,NCL,2047,0.0
4841,New Caledonia,NCL,2048,0.0
4842,New Caledonia,NCL,2049,0.0
4843,New Caledonia,NCL,2050,0.0
4844,Niger,NER,2023,0.0
4845,Niger,NER,2024,0.0
4846,Niger,NER,2025,0.0
4847,Niger,NER,2026,0.0
4848,Niger,NER,2027,0.0
4849,Niger,NER,2028,0.0
4850,Niger,NER,2029,0.0
4851,Niger,NER,2030,0.0
4852,Niger,NER,2031,0.0
4853,Niger,NER,2032,0.0
4854,Niger,NER,2033,0.0
4855,Niger,NER,2034,0.0
4856,Niger,NER,2035,0.0
4857,Niger,NER,2036,0.0
4858,Niger,NER,2037,0.0
4859,Niger,NER,2038,0.0
4860,Niger,NER,2039,0.0
4861,Niger,NER,2040,0.0
4862,Niger,NER,2041,0.0
4863,Niger,NER,2042,0.0
4864,Niger,NER,2043,0.0
4865,Niger,NER,2044,0.0
4866,Niger,NER,2045,0.0
4867,Niger,NER,2046,0.0
4868,Niger,NER,2047,0.0
4869,Niger,NER,2048,0.0
4870,Niger,NER,2049,0.0
4871,Niger,NER,2050,0.0
4872,Nigeria,NGA,2023,0.0
4873,Nigeria,NGA,2024,0.0
4874,Nigeria,NGA,2025,0.0
4875,Nigeria,NGA,2026,0.0
4876,Nigeria,NGA,2027,0.0
4877,Nigeria,NGA,2028,0.0
4878,Nigeria,NGA,2029,0.0
4879,Nigeria,NGA,2030,0.0
4880,Nigeria,NGA,2031,0.0
4881,Nigeria,NGA,2032,0.0
4882,Nigeria,NGA,2033,0.0
4883,Nigeria,NGA,2034,0.0
4884,Nigeria,NGA,2035,0.0
4885,Nigeria,NGA,2036,0.0
4886,Nigeria,NGA,2037,0.0
4887,Nigeria,NGA,2038,0.0
4888,Nigeria,NGA,2039,0.0
4889,Nigeria,NGA,2040,0.0
4890,Nigeria,NGA,2041,0.0
4891,Nigeria,NGA,2042,0.0
4892,Nigeria,NGA,2043,0.0
4893,Nigeria,NGA,2044,0.0
4894,Nigeria,NGA,2045,0.0
4895,Nigeria,NGA,2046,0.0
4896,Nigeria,NGA,2047,0.0
4897,Nigeria,NGA,2048,0.0
4898,Nigeria,NGA,2049,0.0
4899,Nigeria,NGA,2050,0.0
4900,Nicaragua,NIC,2023,0.0
4901,Nicaragua,NIC,2024,0.0
4902,Nicaragua,NIC,2025,0.0
4903,Nicaragua,NIC,2026,0.0
4904,Nicaragua,NIC,2027,0.0
4905,Nicaragua,NIC,2028,0.0
4906,Nicaragua,NIC,2029,0.0
4907,Nicaragua,NIC,2030,0.0
4908,Nicaragua,NIC,2031,0.0
4909,Nicaragua,NIC,2032,0.0
4910,Nicaragua,NIC,2033,0.0
4911,Nicaragua,NIC,2034,0.0
4912,Nicaragua,NIC,2035,0.0
4913,Nicaragua,NIC,2036,0.0
4914,Nicaragua,NIC,2037,0.0
4915,Nicaragua,NIC,2038,0.0
4916,Nicaragua,NIC,2039,0.0
4917,Nicaragua,NIC,2040,0.0
4918,Nicaragua,NIC,2041,0.0
4919,Nicaragua,NIC,2042,0.0
4920,Nicaragua,NIC,2043,0.0
4921,Nicaragua,NIC,2044,0.0
4922,Nicaragua,NIC,2045,0.0
4923,Nicaragua,NIC,2046,0.0
4924,Nicaragua,NIC,2047,0.0
4925,Nicaragua,NIC,2048,0.0
4926,Nicaragua,NIC,2049,0.0
4927,Nicaragua,NIC,2050,0.0
4928,Netherlands,NLD,2023,0.0
4929,Netherlands,NLD,2024,0.0
4930,Netherlands,NLD,2025,0.0
4931,Netherlands,NLD,2026,0.0
4932,Netherlands,NLD,2027,0.0
4933,Netherlands,NLD,2028,0.0
4934,Netherlands,NLD,2029,0.0
4935,Netherlands,NLD,2030,0.0
4936,Netherlands,NLD,2031,0.0
